สถาบัน,วิทยาเขต,รหัสหลักสูตร,คณะ/สำนักวิชา,ชื่อหลักสูตร,รายละเอียด,สาขาวิชา/วิชาเอก,รหัสรับร่วม,รับ,สมัคร,ผ่าน,คะแนนต่ำสุด,คะแนนสูงสุด
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200113610501A,คณะบริหารธุรกิจ เศรษฐศาสตร์และการสื่อสาร,หลักสูตรบัญชีบัณฑิต,admission (แบบที่ 1),,0,70,713,70,57.2912,70.2748
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200113610601A,คณะบริหารธุรกิจ เศรษฐศาสตร์และการสื่อสาร,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชานวัตกรรมและการตลาดเชิงสร้างสรรค์,admission (แบบที่ 1),,0,10,459,10,58.1243,63.5498
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200113610701A,คณะบริหารธุรกิจ เศรษฐศาสตร์และการสื่อสาร,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาธุรกิจดิจิทัล,admission (แบบที่ 1),,0,60,384,60,46.1750,72.0500
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200113610801A,คณะบริหารธุรกิจ เศรษฐศาสตร์และการสื่อสาร,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาบริหารธุรกิจ,admission (แบบที่ 1),,0,90,720,90,50.1166,66.9054
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200113611101A,คณะบริหารธุรกิจ เศรษฐศาสตร์และการสื่อสาร,หลักสูตรเศรษฐศาสตรบัณฑิต,admission (แบบที่ 1),,0,60,437,60,48.4500,63.0166
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200113620101A,คณะบริหารธุรกิจ เศรษฐศาสตร์และการสื่อสาร,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการท่องเที่ยว,admission (แบบที่ 1),,0,60,714,60,54.0970,66.5135
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200113901101A,คณะบริหารธุรกิจ เศรษฐศาสตร์และการสื่อสาร,หลักสูตรนิเทศศาสตรบัณฑิต,admission (แบบที่ 1),,0,120,523,120,43.5164,63.9832
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200114111701A,คณะพยาบาลศาสตร์,หลักสูตรพยาบาลศาสตรบัณฑิต,admission (แบบที่ 1),,0,95,"1,984",95,44.1455,53.7680
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200116111101A,คณะเภสัชศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์เครื่องสำอางและผลิตภัณฑ์ธรรมชาติ,admission (แบบที่ 1),,0,20,173,20,48.0933,60.6865
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200116130301A,คณะเภสัชศาสตร์,หลักสูตรเภสัชศาสตรบัณฑิต สาขาวิชาการบริบาลทางเภสัชกรรม,admission (แบบที่ 1),,0,85,164,85,45.5876,57.1832
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200117800201A,คณะมนุษยศาสตร์,หลักสูตรดุริยางคศาสตรบัณฑิต,admission (แบบที่ 1),,0,35,96,35,51.5000,98.7500
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200117800401A,คณะมนุษยศาสตร์,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชานาฏศิลป์ไทย,admission (แบบที่ 1),,0,30,72,30,8.6944,85.8666
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200117901701A,คณะมนุษยศาสตร์,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาเกาหลี,admission (แบบที่ 1),,0,20,233,20,58.4275,64.1080
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200117901801A,คณะมนุษยศาสตร์,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาจีน,admission (แบบที่ 1),,0,5,258,5,63.9776,71.2716
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200117901901A,คณะมนุษยศาสตร์,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาญี่ปุ่น,admission (แบบที่ 1),,0,20,250,20,62.4216,73.2328
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200117902001A,คณะมนุษยศาสตร์,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาไทย,admission (แบบที่ 1),,0,40,337,40,54.5716,67.1388
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200117902201A,คณะมนุษยศาสตร์,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาพม่าศึกษา,admission (แบบที่ 1),,0,20,13,8,37.2664,54.3604
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200117902401A,คณะมนุษยศาสตร์,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาฝรั่งเศส,admission (แบบที่ 1),,0,40,73,32,27.5552,67.0104
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200117902501A,คณะมนุษยศาสตร์,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษ,admission (แบบที่ 1),,0,30,841,30,65.8500,72.9500
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200118210301A,คณะวิทยาศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาคณิตศาสตร์,admission (แบบที่ 2),,0,10,50,10,35.0415,48.5365
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200118210301A,คณะวิทยาศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาคณิตศาสตร์,admission (แบบที่ 1),,0,50,76,22,31.7123,54.9562
