สถาบัน,วิทยาเขต,รหัสหลักสูตร,รหัสสาขา,รหัสโครงการ,คณะ,หลักสูตร,รายละเอียด,สาขา/วิชาเอก,รหัสรับร่วม,รับ,สมัคร,ผ่าน,คะแนนสูงสุด,คะแนนต่ำสุด,ผ่าน DS,คะแนนสูงสุด DS,คะแนนต่ำสุด DS
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010126610801A,0,P2606,คณะพาณิชยศาสตร์และการบัญชี,หลักสูตรบริหารธุรกิจบัณฑิต,หลักสูตรบริหารธุรกิจบัณฑิต (รูปแบบที่ 2),,,60,3305,60,74.3440,55.6640,60,74.3440,55.4500
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010126610901A,A,P2607,คณะพาณิชยศาสตร์และการบัญชี,หลักสูตรสถิติศาสตรบัณฑิต,หลักสูตรสถิติศาสตรบัณฑิต,สถิติและวิทยาการข้อมูล,,39,390,39,85.6744,55.4908,39,85.6744,54.6348
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010126610901A,B,P2607,คณะพาณิชยศาสตร์และการบัญชี,หลักสูตรสถิติศาสตรบัณฑิต,หลักสูตรสถิติศาสตรบัณฑิต ,การประกันภัย,,43,419,43,85.9760,54.8172,43,85.9760,53.9464
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010126610901A,C,P2607,คณะพาณิชยศาสตร์และการบัญชี,หลักสูตรสถิติศาสตรบัณฑิต,หลักสูตรสถิติศาสตรบัณฑิต,เทคโนโลยีสารสนเทศเพื่อธุรกิจ,,43,462,43,66.7260,53.4068,43,66.7260,53.2120
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010127703701A,A,0,คณะครุศาสตร์,หลักสูตรครุศาสตรบัณฑิต,,การศึกษาปฐมวัย,,23,706,23,84.1501,75.9227,23,84.1501,75.8500
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010127703701A,B,P2717,คณะครุศาสตร์,หลักสูตรครุศาสตรบัณฑิต,วิชาเอกประถมศึกษา เลือกสอบวิชาคณิตศาสตร์ประยุกต์ 1,ประถมศึกษา,2731,32,734,0,0.0000,0.0000,0,0.0000,0.0000
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010127703701A,B,P2718,คณะครุศาสตร์,หลักสูตรครุศาสตรบัณฑิต,วิชาเอกประถมศึกษา เลือกสอบวิชาสังคมศึกษา,ประถมศึกษา,2731,32,734,12,75.8214,73.8500,13,75.8214,72.9892
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010127703701A,B,P2719,คณะครุศาสตร์,หลักสูตรครุศาสตรบัณฑิต,วิชาเอกประถมศึกษา เลือกสอบวิชาคณิตศาสตร์ประยุกต์ 2,ประถมศึกษา,2731,32,734,20,85.0587,73.8875,19,85.0587,73.5305
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010127703701A,C,P2720,คณะครุศาสตร์,หลักสูตรครุศาสตรบัณฑิต,สาขาวิชามัธยมศึกษา (วิทยาศาสตร์) วิชาเอกคณิตศาสตร์ ,มัธยมศึกษา,,48,1656,48,72.7394,58.4500,48,72.7394,58.4500
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010127703701A,C,P2721,คณะครุศาสตร์,หลักสูตรครุศาสตรบัณฑิต,สาขาวิชามัธยมศึกษา (วิทยาศาสตร์) วิชาเอกฟิสิกส์,มัธยมศึกษา,,10,1656,10,58.9888,43.4374,10,58.9888,43.2852
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010127703701A,C,P2722,คณะครุศาสตร์,หลักสูตรครุศาสตรบัณฑิต,สาขาวิชามัธยมศึกษา (วิทยาศาสตร์) วิชาเอกเคมี,มัธยมศึกษา,,19,1656,19,65.1232,49.1596,19,65.1232,48.1080
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010127703701A,C,P2723,คณะครุศาสตร์,หลักสูตรครุศาสตรบัณฑิต,สาขาวิชามัธยมศึกษา (วิทยาศาสตร์) วิชาเอกชีววิทยา,มัธยมศึกษา,,18,1656,18,75.1006,55.4436,18,75.1006,54.7776
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010127703701A,C,P2724,คณะครุศาสตร์,หลักสูตรครุศาสตรบัณฑิต,สาขาวิชามัธยมศึกษา (วิทยาศาสตร์) วิชาเอกวิทยาศาสตร์ทั่วไป,มัธยมศึกษา,,19,1656,19,74.3450,60.1980,19,74.3450,60.1980
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010127703701A,C,P2725,คณะครุศาสตร์,หลักสูตรครุศาสตรบัณฑิต,สาขาวิชามัธยมศึกษา (มนุษยศาสตร์และสังคมศาสตร์) วิชาเอกภาษาอังกฤษ,มัธยมศึกษา,,11,1656,11,92.3118,87.2328,11,92.3118,87.1428
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010127703701A,C,P2726,คณะครุศาสตร์,หลักสูตรครุศาสตรบัณฑิต,สาขาวิชามัธยมศึกษา (มนุษยศาสตร์และสังคมศาสตร์) วิชาเอกภาษาจีน,มัธยมศึกษา,,8,1656,8,83.3280,75.2058,8,83.3280,75.2058
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010127703701A,C,P2727,คณะครุศาสตร์,หลักสูตรครุศาสตรบัณฑิต,สาขาวิชามัธยมศึกษา (มนุษยศาสตร์และสังคมศาสตร์) วิชาเอกสังคมศึกษา เลือกสอบวิชาสังคมศึกษา,มัธยมศึกษา,,17,1656,17,77.9382,72.5900,17,77.9382,72.5900
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010127703701A,C,P2728,คณะครุศาสตร์,หลักสูตรครุศาสตรบัณฑิต,สาขาวิชามัธยมศึกษา (มนุษยศาสตร์และสังคมศาสตร์) วิชาเอกภาษาไทย,มัธยมศึกษา,,13,1656,13,84.4902,77.9286,13,84.4902,77.9286
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010127703701A,G,P2734,คณะครุศาสตร์,หลักสูตรครุศาสตรบัณฑิต,วิชาเอกธุรกิจศึกษา,ธุรกิจและอาชีวศึกษา,,30,31,16,64.1955,50.3509,15,64.1955,50.3509
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010127703701A,H,P2729,คณะครุศาสตร์,หลักสูตรครุศาสตรบัณฑิต,วิชาเอกเทคโนโลยีการศึกษา เลือกสอบวิชาคณิตศาสตร์ประยุกต์ 1,เทคโนโลยีการศึกษา,2732,5,254,0,0.0000,0.0000,0,0.0000,0.0000
จุฬาลงกรณ์มหาวิทยาลัย,วิทยาเขตหลัก,10010127703701A,H,P2730,คณะครุศาสตร์,หลักสูตรครุศาสตรบัณฑิต,วิชาเอกเทคโนโลยีการศึกษา เลือกสอบวิชาคณิตศาสตร์ประยุกต์ 2,เทคโนโลยีการศึกษา,2732,5,254,5,83.7733,73.6353,5,83.7733,73.1783
