สถาบัน,วิทยาเขต,รหัสหลักสูตร,คณะ,หลักสูตร,รายละเอียด,สาขา/วิชาเอก,รหัสรับร่วม,รับ,สมัคร,ผ่าน ประมวลผลครั้งที่ 1,ผ่าน ประมวลผลครั้งที่ 2,คะแนนสูงสุด ประมวลผลครั้งที่ 1,คะแนนต่ำสุด ประมวลผลครั้งที่ 1,คะแนนสูงสุด ประมวลผลครั้งที่ 2,คะแนนต่ำสุด ประมวลผลครั้งที่ 2
มหาวิทยาลัยกาฬสินธุ์,วิทยาเขตหลัก,10280106703701A,คณะศึกษาศาสตร์และนวัตกรรมการศึกษา,ค.บ. นวัตกรรมการจัดการเรียนรู้,,เกษตรศาสตร์,0,5,7,4,4,83.2500,71.0000,83.2500,71.0000
มหาวิทยาลัยกาฬสินธุ์,วิทยาเขตหลัก,10280106703701A,คณะศึกษาศาสตร์และนวัตกรรมการศึกษา,ค.บ. นวัตกรรมการจัดการเรียนรู้,,สังคมศึกษา,0,0,2,0,0,0.0000,0.0000,0.0000,0.0000
มหาวิทยาลัยกาฬสินธุ์,วิทยาเขตหลัก,10280106703701A,คณะศึกษาศาสตร์และนวัตกรรมการศึกษา,ค.บ. นวัตกรรมการจัดการเรียนรู้,,ชีววิทยา,0,10,40,10,10,94.0000,81.2500,94.0000,66.5000
มหาวิทยาลัยกาฬสินธุ์,วิทยาเขตหลัก,10280106703701A,คณะศึกษาศาสตร์และนวัตกรรมการศึกษา,ค.บ. นวัตกรรมการจัดการเรียนรู้,,เอกฟิสิกส์,0,5,11,1,1,73.2500,73.2500,73.2500,73.2500
มหาวิทยาลัยกาฬสินธุ์,วิทยาเขตหลัก,10280106703701A,คณะศึกษาศาสตร์และนวัตกรรมการศึกษา,ค.บ. นวัตกรรมการจัดการเรียนรู้,,เอกพลศึกษา,0,0,2,0,0,0.0000,0.0000,0.0000,0.0000
กลุ่มสถาบันแพทยศาสตร์แห่งประเทศไทย,วิทยาเขตหลัก,50310101100101A,คณะแพทยศาสตร์ มหาวิทยาลัยขอนแก่น,แพทยศาสตรบัณฑิต,,ภาษาไทย,0,31,766,31,31,72.6618,69.8996,72.5761,69.8215
กลุ่มสถาบันแพทยศาสตร์แห่งประเทศไทย,วิทยาเขตหลัก,50310102100101A,คณะแพทยศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย,แพทยศาสตรบัณฑิต,,ภาษาไทย,0,176,728,176,176,88.9196,77.0469,88.9196,76.9540
กลุ่มสถาบันแพทยศาสตร์แห่งประเทศไทย,วิทยาเขตหลัก,50310103100101A,คณะแพทยศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย – กรมแพทย์ทหารอากาศ กองทัพอากาศ,แพทยศาสตรบัณฑิต,,ภาษาไทย,0,30,693,30,30,76.8641,72.6658,76.8641,72.6618
กลุ่มสถาบันแพทยศาสตร์แห่งประเทศไทย,วิทยาเขตหลัก,50310104100101A,คณะแพทยศาสตร์ มหาวิทยาลัยเชียงใหม่,แพทยศาสตรบัณฑิต,,ภาษาไทย,0,45,852,45,45,74.8976,69.5129,74.8976,69.4255
กลุ่มสถาบันแพทยศาสตร์แห่งประเทศไทย,วิทยาเขตหลัก,50310105100101A,คณะแพทยศาสตร์ มหาวิทยาลัยธรรมศาสตร์,แพทยศาสตรบัณฑิต,,ภาษาไทย,0,75,"1,120",75,75,73.1708,71.5899,73.1636,71.5897
กลุ่มสถาบันแพทยศาสตร์แห่งประเทศไทย,วิทยาเขตหลัก,50310106100101A,คณะแพทยศาสตร์ มหาวิทยาลัยนเรศวร,แพทยศาสตรบัณฑิต,,ภาษาไทย,0,35,"1,126",35,35,71.8581,66.5364,71.8581,66.3655
กลุ่มสถาบันแพทยศาสตร์แห่งประเทศไทย,วิทยาเขตหลัก,50310107100101A,คณะแพทยศาสตร์โรงพยาบาลรามาธิบดี  มหาวิทยาลัยมหิดล,แพทยศาสตรบัณฑิต,,ภาษาไทย,0,96,"1,339",96,96,85.5614,73.1752,85.5614,73.1708
กลุ่มสถาบันแพทยศาสตร์แห่งประเทศไทย,วิทยาเขตหลัก,50310108100101A,คณะแพทยศาสตร์ศิริราชพยาบาล  มหาวิทยาลัยมหิดล,แพทยศาสตรบัณฑิต,,ภาษาไทย,0,203,"1,132",203,203,84.4246,73.9878,84.4246,73.9783
กลุ่มสถาบันแพทยศาสตร์แห่งประเทศไทย,วิทยาเขตหลัก,50310109100101A,วิทยาลัยแพทยศาสตร์ มหาวิทยาลัยรังสิต (โรงพยาบาลราชวิถี) (สถาบันเอกชน),แพทยศาสตรบัณฑิต,,ภาษาไทย,0,50,228,50,50,66.4552,60.4703,66.4552,60.1253
กลุ่มสถาบันแพทยศาสตร์แห่งประเทศไทย,วิทยาเขตหลัก,50310110100101A,วิทยาลัยแพทยศาสตร์ มหาวิทยาลัยรังสิต (โรงพยาบาลเลิดสิน) (สถาบันเอกชน),แพทยศาสตรบัณฑิต,,ภาษาไทย,0,15,150,15,15,62.6656,59.4370,62.6656,58.9030
กลุ่มสถาบันแพทยศาสตร์แห่งประเทศไทย,วิทยาเขตหลัก,50310111100101A,วิทยาลัยแพทยศาสตร์ มหาวิทยาลัยรังสิต (โรงพยาบาลนพรัตนราชธานี) (สถาบันเอกชน),แพทยศาสตรบัณฑิต,,ภาษาไทย,0,15,164,15,15,60.9361,58.1303,60.9361,57.7030
กลุ่มสถาบันแพทยศาสตร์แห่งประเทศไทย,วิทยาเขตหลัก,50310112100101A,คณะแพทยศาสตร์ มหาวิทยาลัยศรีนครินทรวิโรฒ,แพทยศาสตรบัณฑิต,,ภาษาไทย,0,140,"1,400",140,140,70.7070,67.3280,70.7070,67.2399
กลุ่มสถาบันแพทยศาสตร์แห่งประเทศไทย,วิทยาเขตหลัก,50310113100101A,คณะแพทยศาสตร์ มหาวิทยาลัยสงขลานครินทร์,แพทยศาสตรบัณฑิต,,ภาษาไทย,0,77,919,77,77,72.7850,66.8952,72.7850,66.6816
กลุ่มสถาบันแพทยศาสตร์แห่งประเทศไทย,วิทยาเขตหลัก,50310114100101A,คณะแพทยศาสตร์วชิรพยาบาล  มหาวิทยาลัยนวมินทราธิราช,แพทยศาสตรบัณฑิต,,ภาษาไทย,0,52,857,52,52,72.9839,70.8141,72.9839,70.8053
